Brand,Year,Model,Car/Suv,Transmission,FuelType,CylindersinEngine,BodyType,Doors,Seats,Price,State
Volkswagen,2018,Passat,Sedan,Automatic,Premium,4,Sedan,4,5,21990,New South Wales
Toyota,2021,Camry,Sedan,Automatic,Premium,4,Sedan,4,5,34990,New South Wales
Skoda,2022,Superb,Sydney City Skoda,Automatic,Premium,4,Wagon,4,5,54990,New South Wales
Skoda,2022,Scala,Newcastle Skoda New,Automatic,Premium,3,Hatchback,5,5,32990,New South Wales
Hyundai,2023,Santa,Highway Ford and Hyundai New,Automatic,Diesel,4,SUV,4,7,57350,New South Wales
Hyundai,2019,Sonata,Sedan,Automatic,Unleaded,4,Sedan,4,5,19888,New South Wales
Ford,2015,Everest,SUV,Automatic,Diesel,5,SUV,4,7,41990,New South Wales
Skoda,2022,Kamiq,SUV,Automatic,Premium,4,SUV,4,5,41990,New South Wales
Nissan,2018,X-Trail,SUV,Automatic,Unleaded,4,SUV,4,7,28950,New South Wales
Mitsubishi,2016,Pajero,SUV,Automatic,Diesel,4,SUV,4,5,36990,New South Wales
Isuzu,2018,D-MAX,Ute / Tray,Automatic,Diesel,4,Ute  ,2,2,23990,New South Wales
Jeep,2015,Grand,SUV,Automatic,Diesel,6,SUV,4,5,14950,New South Wales
Kia,2020,Sorento,SUV,Automatic,Diesel,4,SUV,4,7,56990,New South Wales
Nissan,2019,X-Trail,SUV,Automatic,Unleaded,4,SUV,4,5,27888,New South Wales
Toyota,2018,Camry,Sedan,Automatic,Unleaded,4,Sedan,4,5,38990,New South Wales
Skoda,2022,Kamiq,Newcastle Skoda New,Automatic,Premium,3,SUV,4,5,37990,New South Wales
Holden,2014,Colorado,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,25990,New South Wales
Isuzu,2019,D-MAX,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,48990,New South Wales
Honda,2018,CR-V,SUV,Automatic,Unleaded,4,SUV,4,5,28679,New South Wales
Jeep,2014,Grand,SUV,Automatic,Diesel,6,SUV,4,5,18990,New South Wales
Hyundai,2023,Palisade,Cardiff Honda Hyundai - New,Automatic,Diesel,4,SUV,4,7,76350,New South Wales
Toyota,2014,Kluger,SUV,Automatic,Unleaded,6,SUV,4,7,26880,New South Wales
Toyota,2022,C-HR,SUV,Automatic,Premium,4,SUV,4,5,38990,New South Wales
Kia,2020,Sportage,SUV,Automatic,Unleaded,4,SUV,4,5,30990,New South Wales
Nissan,2014,Juke,SUV,Manual,Premium,4,SUV,4,5,14950,New South Wales
Suzuki,2022,Vitara,Kloster Suzuki - New,Automatic,Premium,4,SUV,4,5,39990,New South Wales
Mercedes-Benz,2013,C250,Sedan,Automatic,Diesel,4,Sedan,4,5,22990,New South Wales
Land,2020,Rover,SUV,Automatic,Premium,8,SUV,4,5,219990,New South Wales
Holden,2013,Colorado,Ute / Tray,Automatic,Diesel,4,Ute  ,2,2,12990,New South Wales
Hyundai,2023,Tucson,Kloster Hyundai Hamilton - New,Automatic,Unleaded,4,SUV,4,5,52200,New South Wales
Mitsubishi,2018,Triton,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,42990,New South Wales
Ssangyong,2023,Rexton,Newcastle SsangYong,Automatic,Diesel,4,SUV,4,7,56585,New South Wales
Suzuki,2022,Ignis,Heritage Motor Group Mitsubishi and Suzuki New,Automatic,Premium,4,SUV,4,4,26990,New South Wales
Mazda,2023,CX-3,Glendale Mazda New,Automatic,Unleaded,4,SUV,4,5,36521,New South Wales
Hyundai,2023,Santa,Kloster Hyundai Hamilton - New,Automatic,Diesel,4,SUV,4,7,65750,New South Wales
Holden,2015,Colorado,SUV,Automatic,Diesel,4,SUV,4,7,21990,New South Wales
Hyundai,2022,Santa,Kloster Hyundai Hamilton - New,Automatic,Diesel,4,SUV,4,7,52485,New South Wales
Mazda,2022,CX-5,Glendale Mazda New,Automatic,Unleaded,4,SUV,4,5,43771,New South Wales
Mitsubishi,2023,Triton,"Kelly Trotter Motor Group Mitsubishi, Suzuki",Automatic,Diesel,4,Ute  ,4,5,65790,New South Wales
Mazda,2017,BT-50,Ute / Tray,Manual,Diesel,4,Ute  ,2,3,15980,New South Wales
Mitsubishi,2019,Outlander,SUV,Automatic,Unleaded,4,SUV,4,7,29990,New South Wales
Hyundai,2022,Santa,Cardiff Honda Hyundai - New,Automatic,Diesel,4,SUV,4,7,72635,New South Wales
Kia,2019,Sportage,SUV,Automatic,Unleaded,4,SUV,4,5,29990,New South Wales
Ford,2016,Ranger,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,22990,New South Wales
Mazda,2023,6,Glendale Mazda New,Automatic,Unleaded,4,Wagon,4,5,57042,New South Wales
Mazda,2022,CX-9,Glendale Mazda New,Automatic,Unleaded,4,SUV,4,7,62777,New South Wales
Mitsubishi,2017,Triton,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,23990,New South Wales
Audi,2018,Q7,SUV,Automatic,Diesel,6,SUV,4,7,69990,New South Wales
Mazda,2022,CX-9,Glendale Mazda New,Automatic,Unleaded,4,SUV,4,7,74666,New South Wales
Nissan,2016,Navara,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,38888,New South Wales
Mazda,2013,BT-50,Ute / Tray,Manual,Diesel,4,Ute  ,2,3,10990,New South Wales
Toyota,2013,Hilux,Ute / Tray,Automatic,Unleaded,4,Ute  ,2,3,24990,New South Wales
Volvo,2019,XC60,SUV,Automatic,Diesel,4,SUV,4,5,47888,New South Wales
Mitsubishi,2016,Pajero,SUV,Automatic,Diesel,4,SUV,4,7,34990,New South Wales
Mazda,2023,BT-50,Glendale Mazda New,Automatic,Diesel,4,Ute  ,4,5,64567,New South Wales
Toyota,2020,Hilux,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,64888,New South Wales
Mitsubishi,2023,Triton,Upper Hunter Automotive New Cars,Automatic,Diesel,4,Ute  ,4,5,52900,New South Wales
Ford,2016,Ranger,Ute / Tray,Automatic,Diesel,5,Ute  ,4,5,49990,New South Wales
Toyota,2019,HiAce,Commercial,Automatic,Unleaded,6,Commercial,4,2,42981,Australian Capital Territory
Mitsubishi,2017,ASX,SUV,Automatic,Unleaded,4,SUV,4,5,20990,Australian Capital Territory
Mazda,2015,3,Sedan,Automatic,Unleaded,4,Sedan,4,5,19900,New South Wales
Porsche,2016,Cayenne,SUV,Automatic,Diesel,8,SUV,4,5,78830,Australian Capital Territory
Hyundai,2023,Tucson,"National Capital Hyundai, National Capital Mitsubishi",Automatic,Unleaded,4,SUV,4,5,37490,Australian Capital Territory
Audi,2019,S5,Hatchback,Automatic,Premium,6,Hatchback,5,4,69900,Australian Capital Territory
GWM,2023,Haval,National Capital Motors New Cars,Automatic,Premium,4,SUV,4,5,35985,Australian Capital Territory
Hyundai,2023,Tucson,"National Capital Hyundai, National Capital Mitsubishi",Automatic,Unleaded,4,SUV,4,5,41990,Australian Capital Territory
Toyota,2019,Fortuner,SUV,Automatic,Diesel,4,SUV,4,7,44500,New South Wales
GWM,2023,Haval,National Capital Motors New Cars,Automatic,Premium,4,SUV,4,5,28490,Australian Capital Territory
Jeep,2020,Gladiator,Ute / Tray,Automatic,Unleaded,6,Ute  ,4,5,64830,Australian Capital Territory
Alfa,2021,Romeo,SUV,Automatic,Premium,4,SUV,4,5,76830,Australian Capital Territory
GWM,2022,UTE,National Capital Motors New Cars,Automatic,Diesel,4,Ute  ,4,5,41985,Australian Capital Territory
Mercedes-Benz,2017,GLA180,SUV,Automatic,Premium,4,SUV,4,5,36830,Australian Capital Territory
Volkswagen,2016,Amarok,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,26599,Australian Capital Territory
BMW,2019,X3,SUV,Automatic,Premium,6,SUV,5,5,94830,Australian Capital Territory
Audi,2016,SQ5,SUV,Automatic,Diesel,6,SUV,5,5,49888,Australian Capital Territory
Mercedes-Benz,2018,CLA250,Wagon,Automatic,Premium,4,Wagon,4,5,45830,Australian Capital Territory
Land,2022,Rover,SUV,Automatic,Premium,6,SUV,5,5,130569,Australian Capital Territory
Suzuki,2022,Jimny,SUV,Automatic,Unleaded,4,SUV,2,4,44990,New South Wales
Volkswagen,2022,Passat,Manning Valley Automotive - New Cars,Automatic,Premium,4,Wagon,4,5,69990,New South Wales
Subaru,2018,Forester,SUV,Automatic,Unleaded,4,SUV,4,5,35990,New South Wales
Kia,2019,Cerato,Sedan,Automatic,Unleaded,4,Sedan,4,5,23930,New South Wales
Holden,2016,Colorado,SUV,Automatic,Diesel,4,SUV,4,7,29990,New South Wales
Jeep,2023,Gladiator,Miedecke Motor Group - New,Automatic,Unleaded,6,Ute  ,4,5,91888,New South Wales
Infiniti,2015,Q50,Sedan,Automatic,Diesel,4,Sedan,4,5,24990,New South Wales
Honda,2019,Civic,Sedan,Automatic,Unleaded,4,Sedan,4,5,33990,New South Wales
Nissan,2016,Navara,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,36990,New South Wales
Mahindra,2022,PIK-UP,Country Autos Tamworth New Cars,Automatic,Diesel,4,Ute  ,4,5,39490,New South Wales
Suzuki,2022,Swift,Inland City Suzuki - New Cars,Automatic,Unleaded,4,Hatchback,5,5,28085,New South Wales
Suzuki,2014,Swift,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,18999,New South Wales
Hyundai,2015,Tucson,SUV,Automatic,Unleaded,4,SUV,4,5,23990,New South Wales
Nissan,2017,Pathfinder,SUV,Automatic,Premium,6,SUV,4,7,34999,New South Wales
Isuzu,2022,MU-X,SUV,Automatic,Diesel,4,SUV,4,7,59990,New South Wales
GWM,2022,Haval,Bellbowrie Motor Group New Cars,Automatic,Unleaded,4,SUV,4,5,40990,New South Wales
BMW,2021,118I,Hatchback,Automatic,Premium,3,Hatchback,5,5,47890,New South Wales
Mazda,2022,CX-3,SUV,Automatic,Unleaded,4,SUV,4,5,24999,New South Wales
Subaru,2018,Forester,SUV,Automatic,Unleaded,4,SUV,4,5,21999,New South Wales
GWM,2022,UTE,Bellbowrie Motor Group New Cars,Automatic,Diesel,4,Ute  ,4,5,43085,New South Wales
Nissan,2015,X-Trail,SUV,Automatic,Diesel,4,SUV,4,5,19999,New South Wales
GWM,2022,Haval,Bellbowrie Motor Group New Cars,Automatic,Hybrid,4,SUV,4,5,40895,New South Wales
Holden,2018,Colorado,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,31999,New South Wales
Subaru,2020,XV,SUV,Automatic,Unleaded,4,SUV,4,5,33990,Victoria State Government
Toyota,2019,Landcruiser,Ute / Tray,Manual,Diesel,8,Ute  ,2,2,89990,Victoria State Government
Mazda,2019,BT-50,Ute / Tray,Manual,Diesel,5,Ute  ,2,3,38990,Victoria State Government
Volkswagen,2022,Arteon,Hatchback,Automatic,Premium,4,Hatchback,5,5,59990,Victoria State Government
Kia,2015,Sorento,SUV,Automatic,Diesel,4,SUV,4,7,23990,Victoria State Government
Lexus,2016,RC350,Coupe,Automatic,Premium,6,Coupe,2,4,49990,Victoria State Government
Ford,2016,Everest,SUV,Automatic,Diesel,5,SUV,4,7,47990,Victoria State Government
Hyundai,2019,Sonata,Sedan,Automatic,Unleaded,4,Sedan,4,5,20872,Victoria State Government
Ram,2022,1500,Northern Rivers RAM,Automatic,Hybrid,8,Ute  ,4,5,159990,New South Wales
Mazda,2022,3,Lismore NEW Frizelle Sunshine Automotive,Automatic,Unleaded,4,Hatchback,5,5,41638,New South Wales
Mazda,2022,CX-5,Lismore NEW Frizelle Sunshine Automotive,Automatic,Unleaded,4,SUV,4,5,49452,New South Wales
Ford,2019,Ranger,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,58990,New South Wales
Ford,2018,Ranger,Ute / Tray,Automatic,Diesel,5,Ute  ,4,4,46950,Victoria State Government
Hyundai,2019,Iload,Commercial,Automatic,Diesel,4,Commercial,4,3,39950,Victoria State Government
Mitsubishi,2017,Outlander,SUV,Automatic,Unleaded,4,SUV,4,7,23990,Victoria State Government
Hyundai,2017,Tucson,SUV,Automatic,Unleaded,4,SUV,4,5,32888,Victoria State Government
Mitsubishi,2021,Triton,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,44999,Victoria State Government
Nissan,2019,Pathfinder,SUV,Automatic,Premium,6,SUV,4,7,35990,Victoria State Government
Toyota,2013,86,Coupe,Manual,Premium,4,Coupe,2,4,27980,Victoria State Government
Volkswagen,2022,T-ROC,Robina Volkswagen NEW Frizelle Sunshine Automotive,Automatic,Premium,4,SUV,4,5,54380,Queensland
Honda,2018,CR-V,SUV,Automatic,Unleaded,4,SUV,4,5,29988,Victoria State Government
Kia,2016,Cerato,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,19500,Victoria State Government
Hyundai,2018,I30,Hatchback,Automatic,Unleaded,4,Hatchback,4,5,20990,Victoria State Government
Suzuki,2021,Jimny,SUV,Automatic,Unleaded,4,SUV,2,4,40988,Victoria State Government
Kia,2022,Niro,SUV,Automatic,Hybrid,4,SUV,4,5,59888,Victoria State Government
Kia,2019,Cerato,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,28990,Victoria State Government
Honda,2022,CR-V,SUV,Automatic,Unleaded,4,SUV,4,5,40988,Victoria State Government
Toyota,2021,Landcruiser,SUV,Automatic,Diesel,4,SUV,4,7,88888,Victoria State Government
BMW,2017,X1,SUV,Automatic,Premium,4,SUV,4,5,32888,Victoria State Government
Mazda,2015,CX-9,SUV,Automatic,Unleaded,6,SUV,4,7,24705,Victoria State Government
Mercedes-Benz,2016,E350,Sedan,Automatic,Diesel,6,Sedan,4,5,66800,Victoria State Government
Ford,2020,Mustang,Hatchback,Manual,Premium,8,Hatchback,2,4,79990,Victoria State Government
Honda,2021,CR-V,SUV,Automatic,Unleaded,4,SUV,4,5,48990,Victoria State Government
Holden,2017,Calais,Sedan,Automatic,Unleaded,8,Sedan,4,5,79990,Victoria State Government
Jeep,2022,Compass,Gold Coast Chrysler Jeep Dodge NEW Frizelle Sunshine Automotive,Automatic,Unleaded,4,SUV,4,5,44459,Queensland
Toyota,2016,Kluger,SUV,Automatic,Unleaded,6,SUV,4,7,30900,Victoria State Government
Audi,2022,Q3,Audi Centre Gold Coast NEW Frizelle Sunshine Automotive,Automatic,Premium,4,SUV,4,5,58490,Queensland
Volkswagen,2022,Golf,Gold Coast Volkswagen NEW Frizelle Sunshine Automotive,Automatic,Premium,4,Wagon,4,5,46620,Queensland
Suzuki,2020,Swift,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,24888,Victoria State Government
HSV,2014,GTS,Sedan,Manual,Premium,8,Sedan,4,5,149999,Victoria State Government
Suzuki,2022,S-Cross,Bendigo Ford,Automatic,Premium,4,SUV,4,5,43888,Victoria State Government
Mercedes-Benz,2022,CLA,Sedan,Automatic,Premium,4,Sedan,4,5,66800,Victoria State Government
Mazda,2020,CX-3,SUV,Automatic,Unleaded,4,SUV,4,5,31990,Victoria State Government
Mercedes-Benz,2015,GLC250,SUV,Automatic,Premium,4,SUV,4,5,44868,Victoria State Government
Mercedes-Benz,2016,C63,Wagon,Automatic,Premium,8,Wagon,4,5,98888,Victoria State Government
Volkswagen,2022,Touareg,Tweed Volkswagen NEW Frizelle Sunshine Automotive,Automatic,Diesel,6,SUV,4,5,91888,New South Wales
Hyundai,2023,Santa,Gold Coast Hyundai NEW Frizelle Sunshine Automotive,Automatic,Hybrid,4,SUV,4,7,75893,Queensland
Skoda,2023,Octavia,Gold Coast Skoda NEW Frizelle Sunshine Automotive,Automatic,Premium,4,Sedan,4,5,62160,Queensland
Volvo,2022,S60,Sunshine Volvo NEW Frizelle Sunshine Automotive,Automatic,Premium,4,Sedan,4,5,79773,Queensland
Holden,2018,Trax,SUV,Automatic,Unleaded,4,SUV,4,5,21990,Victoria State Government
Mazda,2023,BT-50,Robina Mazda NEW Frizelle Sunshine Automotive,Automatic,Diesel,4,Ute  ,4,5,60150,Queensland
Audi,2022,Q3,Audi Centre Gold Coast NEW Frizelle Sunshine Automotive,Automatic,Premium,4,SUV,4,5,54990,Queensland
Audi,2023,Q5,Audi Barry Bourke,Automatic,Hybrid,4,SUV,4,5,88980,Victoria State Government
Honda,2016,Civic,Sedan,Automatic,Unleaded,4,Sedan,4,5,23990,Victoria State Government
Renault,2022,Captur,"Barry Bourke GMSV, Suzuki, Renault & LDV New",Automatic,Premium,4,SUV,4,4,44550,Victoria State Government
Hyundai,2023,I30,Gold Coast Hyundai NEW Frizelle Sunshine Automotive,Automatic,Premium,4,Sedan,4,5,57265,Queensland
Hyundai,2020,Venue,SUV,Automatic,Unleaded,4,SUV,4,5,25990,Victoria State Government
Audi,2022,Q3,Audi Centre Gold Coast NEW Frizelle Sunshine Automotive,Automatic,Premium,4,SUV,4,5,59990,Queensland
Hyundai,2018,Tucson,SUV,Automatic,Unleaded,4,SUV,4,5,21990,Victoria State Government
Hyundai,2019,Kona,SUV,Automatic,Unleaded,4,SUV,4,5,25866,Victoria State Government
Renault,2023,Koleos,"Barry Bourke GMSV, Suzuki, Renault & LDV New",Automatic,Unleaded,4,SUV,4,5,50880,Victoria State Government
Audi,2023,Q5,Audi Barry Bourke,Automatic,Diesel,4,SUV,4,5,78990,Victoria State Government
Mitsubishi,2019,ASX,SUV,Automatic,Unleaded,4,SUV,4,5,29990,Victoria State Government
Kia,2017,Carnival,Wagon,Automatic,Unleaded,6,Wagon,4,8,48999,Victoria State Government
Skoda,2023,Kamiq,Gold Coast Skoda NEW Frizelle Sunshine Automotive,Automatic,Premium,4,SUV,4,5,43490,Queensland
Holden,2019,Acadia,SUV,Automatic,Unleaded,6,SUV,4,7,30990,Queensland
Toyota,2013,Corolla,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,15990,Victoria State Government
Volkswagen,2022,Tiguan,Gold Coast Volkswagen NEW Frizelle Sunshine Automotive,Automatic,Diesel,4,SUV,4,5,65774,Queensland
Subaru,2016,Levorg,Wagon,Automatic,Premium,4,Wagon,4,5,28990,Queensland
Ford,2022,Ranger,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,54990,Victoria State Government
Hyundai,2018,Santa,SUV,Automatic,Diesel,4,SUV,4,7,44888,Victoria State Government
Volkswagen,2022,Arteon,Gold Coast Volkswagen NEW Frizelle Sunshine Automotive,Automatic,Premium,4,Hatchback,5,5,80858,Queensland
Volkswagen,2023,Tiguan,Robina Volkswagen NEW Frizelle Sunshine Automotive,Automatic,Premium,4,SUV,4,7,61166,Queensland
Nissan,2022,Navara,Beaudesert Auto Group New Cars,Automatic,Diesel,4,Ute  ,4,5,43880,Queensland
Volkswagen,2023,Tiguan,Robina Volkswagen NEW Frizelle Sunshine Automotive,Automatic,Premium,4,SUV,4,7,61166,Queensland
Volkswagen,2019,Tiguan,SUV,Automatic,Premium,4,SUV,4,5,47300,Queensland
Volvo,2022,XC60,Sunshine Volvo NEW Frizelle Sunshine Automotive,Automatic,Premium,4,SUV,4,5,86681,Queensland
Volkswagen,2022,Touareg,Robina Volkswagen NEW Frizelle Sunshine Automotive,Automatic,Diesel,6,SUV,4,5,123888,Queensland
Aston,2021,Martin,Aston Martin Queensland,Automatic,Premium,8,SUV,5,5,369000,Queensland
Honda,2018,CR-V,SUV,Automatic,Unleaded,4,SUV,4,5,25990,Queensland
Volvo,2022,XC60,Sunshine Volvo NEW Frizelle Sunshine Automotive,Automatic,Premium,4,SUV,4,5,89990,Queensland
Volkswagen,2022,T-Cross,Robina Volkswagen NEW Frizelle Sunshine Automotive,Automatic,Premium,3,SUV,4,5,38874,Queensland
Toyota,2019,RAV4,SUV,Automatic,Unleaded,4,SUV,5,5,38970,Victoria State Government
Hyundai,2023,Tucson,Mantello Hyundai New & Demos,Automatic,Unleaded,4,SUV,4,5,47744,Victoria State Government
Mitsubishi,2015,Outlander,SUV,Automatic,Unleaded,4,SUV,4,5,23480,Victoria State Government
Audi,2014,RS,SUV,Automatic,Premium,5,SUV,4,5,40990,Queensland
Holden,2013,Calais,Sedan,Automatic,Unleaded,6,Sedan,4,5,16490,Victoria State Government
Skoda,2022,Kodiaq,Gold Coast Skoda NEW Frizelle Sunshine Automotive,Automatic,Premium,4,SUV,4,7,55461,Queensland
Mitsubishi,2018,Triton,Ute / Tray,Manual,Diesel,4,Ute  ,4,5,40888,Victoria State Government
Mitsubishi,2013,Triton,Ute / Tray,Manual,Diesel,4,Ute  ,2,2,12541,Victoria State Government
Renault,2022,Captur,Renault NEW Frizelle Sunshine Automotive,Automatic,Premium,4,SUV,4,4,43990,Queensland
Kia,2019,RIO,Hatchback,Automatic,Unleaded,4,Hatchback,5,5,21888,Victoria State Government
Ford,2016,Falcon,Sedan,Automatic,Unleaded,6,Sedan,4,5,15999,Victoria State Government
Renault,2022,Koleos,Renault NEW Frizelle Sunshine Automotive,Automatic,Unleaded,4,SUV,4,5,48990,Queensland
Mercedes-Benz,2019,A180,Sedan,Automatic,Unleaded,4,Sedan,4,5,46550,Victoria State Government
Jeep,2022,Gladiator,Gold Coast Chrysler Jeep Dodge NEW Frizelle Sunshine Automotive,Automatic,Unleaded,6,Ute  ,4,5,79990,Queensland
Volkswagen,2017,Golf,Wagon,Automatic,Premium,4,Wagon,4,5,41950,Victoria State Government
MG,2022,HS,Ringwood Nissan and MG New & Demo,Automatic,Hybrid,4,SUV,5,5,45990,Victoria State Government
Ford,2019,Ranger,Ute / Tray,Automatic,Diesel,4,Ute  ,4,5,34470,Victoria State Government
Volkswagen,2022,T-Cross,Gold Coast Volkswagen NEW Frizelle Sunshine Automotive,Automatic,Premium,3,SUV,4,5,39990,Queensland
Honda,2014,CR-V,SUV,Automatic,Unleaded,4,SUV,4,5,18790,Victoria State Government
Mazda,2023,BT-50,Robina Mazda NEW Frizelle Sunshine Automotive,Automatic,Diesel,4,Ute  ,4,5,73269,Queensland
Subaru,2018,Outback,SUV,Automatic,Unleaded,4,SUV,4,5,32990,Victoria State Government
Mitsubishi,2022,Express,Ralph D'Silva Mitsubishi,Automatic,Diesel,4,Commercial,4,3,50490,Victoria State Government
Kia,2014,RIO,Hatchback,Manual,Unleaded,4,Hatchback,3,5,10499,Victoria State Government
Mercedes-Benz,2016,C250,Sedan,Automatic,Diesel,4,Sedan,4,5,40990,Victoria State Government
Toyota,2019,Camry,Sedan,Automatic,Hybrid,4,Sedan,4,5,37990,Victoria State Government
Ford,2018,Endura,SUV,Automatic,Diesel,4,SUV,4,5,36990,Victoria State Government
Mitsubishi,2019,Outlander,SUV,Automatic,Diesel,4,SUV,4,7,43990,Queensland
Hyundai,2018,Kona,SUV,Automatic,Unleaded,4,SUV,4,5,21990,Victoria State Government
Land,2019,Rover,SUV,Automatic,Diesel,4,SUV,4,7,61990,Victoria State Government
Honda,2013,CR-V,SUV,Automatic,Unleaded,4,SUV,4,5,24999,Victoria State Government
Toyota,2021,Kluger,SUV,Automatic,Hybrid,4,SUV,5,7,82888,Victoria State Government
Mitsubishi,2022,ASX,Ralph D'Silva Mitsubishi,Automatic,Unleaded,4,SUV,4,5,28990,Victoria State Government
Holden,2018,Commodore,Hatchback,Automatic,Unleaded,6,Hatchback,5,5,28999,Victoria State Government
Mercedes-Benz,2020,Vito,Commercial,Automatic,Diesel,4,Commercial,2,2,46990,Victoria State Government
Audi,2015,Q5,SUV,Automatic,Diesel,4,SUV,4,5,24990,Victoria State Government
Lexus,2014,IS300H,Sedan,Automatic,Hybrid,4,Sedan,4,5,25990,Queensland
Lexus,2015,NX200T,SUV,Automatic,Premium,4,SUV,4,5,29990,Victoria State Government
Ford,2018,Ranger,Ute / Tray,Automatic,Diesel,5,Ute  ,4,5,47990,Queensland
Suzuki,2017,Ignis,SUV,Automatic,Premium,4,SUV,4,5,19999,Victoria State Government
Volkswagen,2014,Caddy,Commercial,Automatic,Diesel,4,Commercial,3,2,25990,Victoria State Government
Hyundai,2019,Santa,SUV,Automatic,Diesel,4,SUV,4,7,46990,Victoria State Government
Jeep,2022,Gladiator,Gold Coast Chrysler Jeep Dodge NEW Frizelle Sunshine Automotive,Automatic,Unleaded,6,Ute  ,4,5,73990,Queensland
Toyota,2019,C-HR,SUV,Automatic,Premium,4,SUV,5,5,40680,Victoria State Government
Toyota,2013,Hilux,Ute / Tray,Manual,Diesel,4,Ute  ,2,4,37275,Victoria State Government
Ford,2016,Ranger,Ute / Tray,Automatic,Diesel,5,Ute  ,4,5,44990,Queensland
Hyundai,2022,Palisade,SUV,Automatic,Diesel,4,SUV,4,8,88225,Victoria State Government
Mitsubishi,2022,Outlander,Ralph D'Silva Mitsubishi,Automatic,Unleaded,4,SUV,4,7,58640,Victoria State Government
Toyota,2020,RAV4,SUV,Automatic,Hybrid,4,SUV,5,5,54888,Victoria State Government
Ford,2017,Ranger,Ute / Tray,Automatic,Diesel,5,Ute  ,4,4,36990,Victoria State Government
Isuzu,2017,MU-X,SUV,Automatic,Diesel,4,SUV,4,7,38888,Victoria State Government
GWM,2023,Tank,"Ralph D'Silva GWM, Haval and Nissan",Automatic,Hybrid,4,SUV,4,5,60990,Victoria State Government
Kia,2019,Stinger,Sedan,Automatic,Unleaded,6,Sedan,4,5,54990,Queensland
Kia,2017,Sorento,SUV,Automatic,Diesel,4,SUV,4,7,33288,Victoria State Government
Toyota,2021,Landcruiser,SUV,Automatic,Diesel,4,SUV,4,7,71990,Victoria State Government
Kia,2022,Sorento,Sunshine Kia NEW Frizelle Sunshine Automotive,Automatic,Diesel,4,SUV,4,7,58500,Queensland
Holden,2019,Acadia,SUV,Automatic,Unleaded,6,SUV,4,7,33990,Victoria State Government
Mazda,2016,MX-5,Convertible,Manual,Premium,4,Convertible,2,2,35490,Victoria State Government
Suzuki,2022,Swift,Von Bibra Helensvale New Cars,Automatic,Unleaded,3,Hatchback,5,5,32480,Queensland
Mitsubishi,2023,Triton,Ralph D'Silva Mitsubishi,Automatic,Diesel,4,Ute  ,4,4,48990,Victoria State Government
GWM,2022,Haval,"Ralph D'Silva GWM, Haval and Nissan",Automatic,Premium,4,SUV,4,5,43490,Victoria State Government
Lexus,2021,IS350,Sedan,Automatic,Premium,6,Sedan,4,5,82800,Victoria State Government
Volkswagen,2018,Amarok,Ute / Tray,Automatic,Diesel,6,Ute  ,4,5,44500,Queensland
Volkswagen,2022,Golf,Robina Volkswagen NEW Frizelle Sunshine Automotive,Automatic,Premium,4,Hatchback,5,5,57903,Queensland
Mitsubishi,2022,Outlander,Ralph D'Silva Mitsubishi,Automatic,Unleaded,4,SUV,4,7,46000,Victoria State Government
Mitsubishi,2022,Pajero,Ralph D'Silva Mitsubishi,Automatic,Diesel,4,SUV,4,7,63280,Victoria State Government
HSV,2017,Gtsr,Ute / Tray,Automatic,Premium,8,Ute  ,2,2,189888,Victoria State Government
Volkswagen,2022,Touareg,Robina Volkswagen NEW Frizelle Sunshine Automotive,Automatic,Diesel,6,SUV,4,5,123500,Queensland
Holden,2017,Commodore,Wagon,Automatic,Unleaded,6,Wagon,4,5,33990,Victoria State Government
Mercedes-Benz,2019,C200,Sedan,Automatic,Unleaded,4,Sedan,4,5,52950,Victoria State Government
Mitsubishi,2020,Outlander,SUV,Automatic,Unleaded,4,SUV,4,7,31990,Victoria State Government
Renault,2022,Arkana,Cricks Highway New & Demo,Automatic,Unleaded,4,SUV,4,5,47382,Queensland
Holden,2019,Calais,Hatchback,Automatic,Premium,4,Hatchback,5,5,29950,Victoria State Government
Mitsubishi,2019,Outlander,SUV,Automatic,Unleaded,4,SUV,4,5,26990,Victoria State Government
Mitsubishi,2022,Outlander,SUV,Automatic,Unleaded,4,SUV,4,7,62412,Victoria State Government
Mahindra,2023,Scorpio-N,Bay City HSV & Suzuki,Automatic,Diesel,4,SUV,4,6,51990,Victoria State Government
Jeep,2015,Compass,SUV,Automatic,Premium,4,SUV,4,5,14888,Victoria State Government
